,Time,Intensity,Time.1,Intensity.1,Time.2,Intensity.2
0,0.000168,12721,0.000198,650.0,0.000203,8159.0
1,0.002095,11652,0.003717,716.0,0.004815,6668.0
2,0.004033,11692,0.007237,588.0,0.009558,7427.0
3,0.006073,11226,0.010728,707.0,0.014248,6749.0
4,0.008008,11617,0.014338,530.0,0.019008,6781.0
5,0.009952,12841,0.017858,594.0,0.023705,7820.0
6,0.01194,12114,0.021375,547.0,0.028345,6149.0
7,0.013873,11278,0.024898,592.0,0.033037,6699.0
8,0.015802,10681,0.028418,479.0,0.037737,5883.0
9,0.017737,10852,0.031925,533.0,0.04244,6265.0
10,0.019688,10803,0.035418,500.0,0.047088,5467.0
11,0.021628,11114,0.038952,710.0,0.051788,6233.0
12,0.023658,11737,0.042565,561.0,0.056525,6097.0
13,0.025608,11036,0.046068,654.0,0.061185,5299.0
14,0.027553,10679,0.049573,584.0,0.065872,5954.0
15,0.029498,10816,0.053127,630.0,0.070532,5784.0
16,0.031445,10311,0.056645,693.0,0.075245,71500.0
17,0.033392,9952,0.060112,543.0,0.079905,0.0
18,0.035308,10942,0.063675,750.0,0.08587,5.0
19,0.037232,10448,0.067155,594.0,0.091897,14127.0
20,0.039165,10932,0.07074,571.0,0.097922,0.0
21,0.041088,9823,0.074253,707.0,0.103948,2.0
22,0.043008,9851,0.077772,697.0,0.1101,2553.0
23,0.045032,9211,0.081302,571.0,0.116128,0.0
24,0.047025,9051,0.084847,545.0,0.122155,0.0
25,0.048972,8868,0.088353,556.0,0.128182,2497.0
26,0.05091,9964,0.091882,453.0,0.134218,0.0
27,0.052858,9961,0.095403,658.0,0.140245,3.0
28,0.054788,9236,0.099003,725.0,0.146308,2853.0
29,0.056723,9424,0.102542,519.0,0.15242,0.0
30,0.05867,9329,0.106048,622.0,0.158447,0.0
31,0.060617,9397,0.10957,822.0,0.164473,2893.0
32,0.062648,9321,0.113027,549.0,0.1705,0.0
33,0.064592,9408,0.116595,555.0,0.176535,2.0
34,0.066542,8389,0.120087,554.0,0.182598,2768.0
35,0.06847,8224,0.123567,449.0,0.188628,0.0
36,0.0704,8113,0.127212,425.0,0.194665,0.0
37,0.07234,8774,0.130723,450.0,0.200915,3727.0
38,0.074263,8651,0.134318,494.0,0.20694,0.0
39,0.076207,8563,0.137815,126350.0,0.212977,0.0
40,0.078147,8131,0.141323,0.0,0.21904,3573.0
41,0.080075,8185,0.146128,0.0,0.225067,0.0
42,0.082145,8475,0.150988,398.0,0.231093,0.0
43,0.08408,8319,0.155848,9194.0,0.23712,2667.0
44,0.086043,8325,0.160707,0.0,0.243238,0.0
45,0.087993,7423,0.165653,0.0,0.249265,2.0
46,0.089928,7796,0.17055,740.0,0.255337,2912.0
47,0.091863,7355,0.175413,15080.0,0.261363,0.0
48,0.093807,7795,0.179972,0.0,0.26739,4.0
49,0.095738,7709,0.184832,0.0,0.273415,2881.0
50,0.09767,7759,0.189692,414.0,0.279442,0.0
51,0.099688,8092,0.194565,10597.0,0.285472,7.0
