,Time,Intensity,Time.1,Intensity.1,Time.2,Intensity.2
0,0.000168,10636,0.000203,1406.0,0.000198,5397.0
1,0.002113,9685,0.003832,1447.0,0.00489,5358.0
2,0.0041,10040,0.007392,1121.0,0.009623,5347.0
3,0.006032,9749,0.011025,1342.0,0.014317,4307.0
4,0.007997,10664,0.014583,1070.0,0.019067,4250.0
5,0.010048,9476,0.018145,1409.0,0.023847,4054.0
6,0.012008,9907,0.021663,1065.0,0.028565,4037.0
7,0.013977,9814,0.025392,1363.0,0.03332,3652.0
8,0.015955,10004,0.02892,1130.0,0.038082,3805.0
9,0.01794,9208,0.032485,1285.0,0.042805,3615.0
10,0.019897,9441,0.036032,1179.0,0.047512,3229.0
11,0.021957,8960,0.039588,1075.0,0.052198,0.0
12,0.023907,8563,0.043153,1132.0,0.05688,0.0
13,0.025873,9193,0.046725,1157.0,0.062845,1198.0
14,0.027925,8443,0.050282,1157.0,0.068907,72696.0
15,0.02989,8148,0.053923,1185.0,0.074203,129176.0
16,0.031867,8326,0.057488,984.0,0.07897,0.0
17,0.033835,8415,0.061065,1037.0,0.084957,149.0
18,0.035785,8404,0.064587,1077.0,0.090983,43279.0
19,0.037773,9304,0.068143,1251.0,0.096722,119226.0
20,0.039743,7987,0.07167,1086.0,0.101265,24338.0
21,0.041703,7862,0.075233,1144.0,0.105958,0.0
22,0.043645,8269,0.078767,1083.0,0.111932,7.0
23,0.0457,8190,0.082255,1122.0,0.118047,26703.0
24,0.047675,8884,0.085767,0.0,0.124072,123757.0
25,0.049657,8399,0.090658,0.0,0.128623,154001.0
26,0.051622,8525,0.095518,1387.0,0.133377,0.0
27,0.053582,7062,0.10038,34371.0,0.13939,33.0
28,0.055533,8481,0.10475,39077.0,0.145417,32226.0
29,0.057507,8223,0.108413,15893.0,0.151443,67441.0
30,0.05949,7686,0.112022,0.0,0.156272,156394.0
31,0.061453,7410,0.11683,2.0,0.161063,0.0
32,0.063407,8432,0.1217,2026.0,0.167033,68.0
33,0.065382,7799,0.126647,42401.0,0.173098,28679.0
34,0.067425,7701,0.130897,39917.0,0.179123,101600.0
35,0.069382,7532,0.134553,14588.0,0.183683,167167.0
36,0.071367,7716,0.138173,0.0,0.188453,0.0
37,0.073327,7324,0.142992,0.0,0.194437,22.0
38,0.07531,7038,0.147888,1917.0,0.200463,31473.0
39,0.077283,7837,0.152747,36065.0,0.206617,114459.0
40,0.079275,7543,0.157252,39451.0,0.211145,171063.0
