,Time,Intensity,Time.1,Intensity.1,Time.2,Intensity.2
113,0.280318,733306,0.585425,9.0,0.713453,7451.0
114,0.282723,739534,0.59029,3729.0,0.719517,0.0
115,0.285188,638167,0.59515,10818.0,0.725772,13.0
116,0.28762,297730,0.600008,0.0,0.7318,7152.0
117,0.290138,167813,0.604878,3.0,0.737825,0.0
118,0.292697,625053,0.609828,3948.0,0.743863,12.0
119,0.29528,952487,0.614725,9586.0,0.74989,7814.0
120,0.297717,554820,0.619592,0.0,0.755953,0.0
121,0.300118,533601,0.624452,19.0,0.76199,6.0
122,0.302548,463666,0.629315,3370.0,0.768017,7942.0
123,0.304962,311026,0.634183,10029.0,0.774132,0.0
124,0.307435,175969,0.639043,0.0,0.780158,5.0
125,0.309962,515956,0.643903,6.0,0.786187,7139.0
126,0.312392,765652,0.648815,3519.0,0.792248,0.0
127,0.314803,821398,0.653763,10343.0,0.798277,3.0
128,0.317235,534081,0.658622,3.0,0.804317,8323.0
129,0.31964,589275,0.66349,9.0,0.810343,0.0
130,0.322177,311445,0.66835,3488.0,0.816372,2.0
131,0.32467,177155,0.673255,9913.0,0.822503,7142.0
132,0.32724,675913,0.678125,0.0,0.828573,0.0
133,0.329732,808634,0.683022,11.0,0.8346,8.0
134,0.332098,802108,0.687882,3652.0,0.840627,7278.0
135,0.33451,861331,0.692835,9095.0,0.846653,0.0
136,0.336902,597441,0.697695,0.0,0.852682,3.0
137,0.339337,329890,0.702555,8.0,0.858708,8018.0
138,0.341942,178143,0.707425,3337.0,0.864778,0.0
139,0.344463,753465,0.712283,10104.0,0.870893,9.0
140,0.346938,786120,0.71718,0.0,0.87692,8853.0
141,0.349358,791774,0.722055,10.0,0.882955,0.0
142,0.351777,754704,0.726915,3738.0,0.888982,10.0
143,0.35422,733533,0.731863,9855.0,0.89501,8300.0
144,0.356697,316549,0.73673,2.0,0.901072,0.0
145,0.359213,176443,0.74159,0.0,0.9071,5.0
146,0.36176,750039,0.746452,3106.0,0.913127,7223.0
147,0.364292,667048,0.751357,10212.0,0.91924,0.0
148,0.366878,709524,0.756215,0.0,0.925278,3.0
149,0.369287,640745,0.761078,14.0,0.931305,8505.0
150,0.371693,570074,0.766035,3068.0,0.937368,0.0
151,0.37412,300656,0.770895,9771.0,0.943395,6.0
152,0.376622,169001,0.775755,0.0,0.949422,8021.0
153,0.379163,503958,0.780618,7.0,0.95545,0.0
154,0.381638,795888,0.785515,3303.0,0.961478,5.0
155,0.384112,865120,0.790375,9441.0,0.967598,8593.0
156,0.386548,836013,0.795233,0.0,0.973662,0.0
157,0.388958,455929,0.800185,14.0,0.979688,5.0
158,0.391372,306479,0.805045,3361.0,0.985725,7963.0
159,0.393985,166082,0.809903,10465.0,0.99175,3.0
160,0.39655,632743,0.814763,0.0,0.997778,3.0
161,0.399008,810725,0.819658,3.0,1.003805,7201.0
162,0.40142,764270,0.824518,3287.0,1.009868,0.0
163,0.403823,852153,0.829378,10590.0,1.015895,8.0
