,Time,Intensity,Time.1,Intensity.1,Time.2,Intensity.2
0,0.0,6720,0.000203,381.0,0.000212,1340.0
1,0.000168,6414,0.003718,385.0,0.004888,1304.0
2,0.00218,7569,0.007293,419.0,0.009623,1192.0
3,0.004145,6069,0.010852,446.0,0.014307,1042.0
4,0.006122,6803,0.014345,301.0,0.019027,1307.0
5,0.008192,6478,0.017912,366.0,0.023728,42.0
6,0.010167,6054,0.02148,390.0,0.028475,18.0
7,0.01212,6133,0.025022,438.0,0.034453,29953.0
8,0.014092,6515,0.028568,339.0,0.04069,122779.0
9,0.01606,6082,0.032155,455.0,0.045203,204049.0
10,0.018013,6200,0.035755,403.0,0.049942,0.0
11,0.019955,5770,0.039297,327.0,0.055923,7841.0
12,0.021903,6186,0.042858,385.0,0.061988,78823.0
13,0.02385,5986,0.046367,298.0,0.06701,58212.0
14,0.025807,5745,0.049957,385.0,0.071487,8737.0
15,0.02784,5610,0.053523,371.0,0.07623,0.0
16,0.029812,5953,0.057077,319.0,0.082292,3206.0
17,0.031767,5642,0.060592,232.0,0.088318,79865.0
18,0.033718,5328,0.064155,349.0,0.093408,66389.0
19,0.03572,6528,0.067752,346.0,0.097998,11488.0
20,0.037672,5388,0.07131,317.0,0.102758,0.0
21,0.039632,5843,0.074868,295.0,0.108743,3476.0
22,0.041587,6303,0.078365,399.0,0.11477,87339.0
23,0.043545,5855,0.081898,341.0,0.119797,39060.0
24,0.045502,5041,0.085447,308.0,0.124692,10615.0
25,0.047562,4652,0.089015,354.0,0.129405,0.0
26,0.049547,4944,0.092607,286.0,0.135407,3658.0
27,0.051507,5703,0.096257,310.0,0.141442,83050.0
28,0.053482,5111,0.09977,279.0,0.14646,45032.0
29,0.055457,5792,0.103368,298.0,0.15116,11588.0
30,0.057417,5377,0.106872,207.0,0.155872,0.0
31,0.059375,5027,0.110422,223.0,0.16184,2679.0
32,0.061345,4718,0.11401,265.0,0.167948,85027.0
33,0.063297,5183,0.117532,238.0,0.173043,42652.0
34,0.065352,5802,0.121122,279.0,0.177775,9591.0
35,0.0673,5482,0.124742,442.0,0.182583,2.0
36,0.069313,5357,0.128297,312.0,0.188575,4328.0
37,0.071275,5247,0.131845,205.0,0.19461,83662.0
38,0.073222,4975,0.135372,304.0,0.199587,40680.0
39,0.075182,5077,0.138908,239.0,0.204323,9258.0
40,0.077153,5537,0.142397,241.0,0.209263,2.0
41,0.079127,4853,0.145913,289.0,0.215242,3266.0
42,0.081078,5004,0.149423,263.0,0.221268,74977.0
43,0.083025,4695,0.153082,282.0,0.2264,40507.0
44,0.085062,4695,0.156608,264.0,0.231165,10479.0
45,0.087023,5492,0.16015,279.0,0.235907,0.0
46,0.089017,5559,0.163728,275.0,0.241872,4249.0
47,0.090972,5471,0.167265,187.0,0.247935,89854.0
48,0.092933,5031,0.170808,267.0,0.252993,68530.0
49,0.094893,4320,0.174365,241.0,0.257495,10394.0
50,0.096857,2023131,0.177908,259.0,0.262252,0.0
51,0.098775,2716292,0.181455,269.0,0.268223,2716.0
52,0.100693,3297515,0.185088,249.0,0.27425,93919.0
53,0.102652,3260266,0.188587,312.0,0.279222,42173.0
54,0.104643,2614357,0.192152,309.0,0.28401,11393.0
55,0.106553,1749665,0.195703,232.0,0.28875,4.0
56,0.108455,1288739,0.199232,271.0,0.29473,2946.0
57,0.110372,769072,0.202763,263.0,0.300852,77812.0
58,0.112325,434314,0.20635,261.0,0.305943,40260.0
59,0.114273,238269,0.209883,308.0,0.310685,11759.0
60,0.116243,141928,0.213518,251.0,0.315368,2.0
61,0.118233,72261,0.21704,294.0,0.321367,4261.0
62,0.120197,2805717,0.220557,325.0,0.327393,87439.0
63,0.12211,2621245,0.224063,116.0,0.332383,44507.0
64,0.12411,3334340,0.227593,353.0,0.337155,11443.0
65,0.126023,3190551,0.231167,220.0,0.341853,2.0
66,0.127933,2160074,0.234757,226.0,0.347817,2908.0
67,0.129835,2291829,0.238368,304.0,0.353843,92139.0
68,0.131762,1373544,0.241937,224.0,0.358877,38349.0
69,0.13369,812417,0.245527,341.0,0.363653,12289.0
70,0.135627,471285,0.249078,196.0,0.368363,0.0
71,0.137635,262334,0.252695,249.0,0.374337,3643.0
72,0.139608,149431,0.25625,238.0,0.380363,79872.0
73,0.14166,80916,0.259795,219.0,0.385513,36790.0
