,Time,Intensity,Time.1,Intensity.1,Time.2,Intensity.2
0,0.00017,3403,0.000203,610.0,0.000203,671.0
1,0.002235,3370,0.003723,520.0,0.004908,912.0
2,0.004178,3903,0.007227,663.0,0.009685,679.0
3,0.006145,3483,0.010797,451.0,0.01437,850.0
4,0.00811,2823,0.014337,478.0,0.019045,771.0
5,0.010087,3655,0.017888,480.0,0.02375,351554.0
6,0.012055,3694,0.021465,521.0,0.028517,4.0
7,0.014017,3146,0.02505,429.0,0.03449,16416.0
8,0.015983,3790,0.028563,582.0,0.040517,110309.0
9,0.017952,3299,0.03211,448.0,0.045223,24552.0
10,0.019895,3272,0.035607,429.0,0.05002,186.0
11,0.021938,3371,0.039095,455.0,0.054722,24.0
12,0.023912,3595,0.04266,543.0,0.060693,30359.0
13,0.025923,3149,0.046152,476.0,0.066728,106086.0
14,0.027895,3102,0.049757,371.0,0.071313,0.0
15,0.02985,3323,0.053413,435.0,0.076002,231.0
16,0.031818,3806,0.05695,444.0,0.082098,49877.0
17,0.033782,2976,0.060457,470.0,0.087682,108244.0
18,0.035737,3104,0.063942,452.0,0.092213,0.0
19,0.037687,2607,0.067448,332.0,0.096915,94.0
20,0.039643,3135,0.071045,464.0,0.10288,46250.0
21,0.04186,3263,0.074575,298.0,0.10854,59367.0
22,0.043823,2724,0.078147,298.0,0.113385,0.0
23,0.045773,3048,0.08191,433.0,0.118133,223.0
24,0.047728,3639,0.085568,456.0,0.124208,45144.0
25,0.049687,3311,0.089175,310.0,0.129903,92270.0
26,0.05164,2832,0.092763,353.0,0.134433,0.0
27,0.053608,3331,0.096287,250.0,0.13912,196.0
28,0.055595,3097,0.09986,285.0,0.145083,45821.0
29,0.057558,3320,0.103403,308.0,0.150823,94084.0
30,0.059625,3447,0.106918,370.0,0.155413,0.0
31,0.061593,3066,0.110545,425.0,0.1602,218.0
32,0.063557,3111,0.114095,435.0,0.166165,45691.0
33,0.065523,3345,0.117622,282.0,0.171813,97195.0
34,0.067477,3025,0.121127,0.0,0.176337,0.0
35,0.06943,3430,0.124683,39.0,0.181097,102.0
36,0.0714,3193,0.129487,13795.0,0.187072,43285.0
37,0.073373,3380,0.134347,47748.0,0.192882,104264.0
38,0.075333,3646,0.138148,24408.0,0.197408,27.0
39,0.077303,3479,0.141847,0.0,0.20207,147.0
40,0.079337,3128,0.145413,13.0,0.208125,46949.0
41,0.081288,2978,0.150228,10072.0,0.213772,58000.0
42,0.083242,3162,0.155088,51456.0,0.218598,0.0
43,0.0852,3310,0.15895,27337.0,0.223313,225.0
44,0.087168,3190,0.162563,0.0,0.229327,46959.0
45,0.089138,2587,0.166135,6.0,0.235045,56172.0
46,0.091102,3181,0.170952,8915.0,0.239848,0.0
47,0.093117,2920,0.175895,54767.0,0.244523,173.0
48,0.095077,2844,0.179735,25194.0,0.250493,73097.0
49,0.097028,3136,0.183313,0.0,0.25611,97070.0
50,0.09898,2846,0.18686,9.0,0.26065,0.0
51,0.101035,2596,0.191658,9016.0,0.265437,146.0
52,0.10299,2979,0.196555,45939.0,0.271432,40478.0
53,0.104953,2969,0.200485,48124.0,0.277238,60247.0
54,0.106923,3034,0.203835,0.0,0.282008,0.0
55,0.108872,3244,0.207455,6.0,0.286758,324.0
56,0.110843,3088,0.212353,7906.0,0.292732,53959.0
57,0.112815,3229,0.217212,55298.0,0.298325,57860.0
58,0.114775,2963,0.221023,30925.0,0.303168,0.0
59,0.11676,2810,0.224593,0.0,0.3079,209.0
60,0.118735,2874,0.228187,0.0,0.313873,48890.0
61,0.120797,2937,0.233032,8552.0,0.31949,61164.0
62,0.122762,2628,0.237892,52916.0,0.324267,0.0
63,0.12474,2837,0.241728,28005.0,0.328992,165.0
64,0.126747,3355,0.245335,0.0,0.334955,44553.0
65,0.128717,2436,0.248938,12.0,0.34084,73181.0
66,0.130677,2889,0.25374,9287.0,0.345487,0.0
67,0.132635,3061,0.25861,51781.0,0.350103,191.0
68,0.134585,2760,0.262485,26331.0,0.356085,54776.0
69,0.136542,2896,0.266132,0.0,0.361648,54760.0
70,0.138593,2929,0.269737,0.0,0.366452,0.0
71,0.140563,2585,0.274548,10345.0,0.37117,200.0
72,0.142515,3185,0.279407,51588.0,0.377187,49111.0
73,0.144497,3285,0.283348,26012.0,0.382863,96112.0
74,0.146473,3007,0.28695,0.0,0.387408,0.0
75,0.148443,2882,0.290473,4.0,0.392095,193.0
76,0.15039,3478,0.295285,8507.0,0.398067,39541.0
77,0.152352,2990,0.300162,53361.0,0.403952,106874.0
78,0.154318,3072,0.303997,27935.0,0.408463,0.0
79,0.156275,2798,0.307555,0.0,0.413185,183.0
80,0.158317,2685,0.31114,17.0,0.419152,54994.0
81,0.160302,2861,0.316018,8925.0,0.424783,101496.0
82,0.162257,3002,0.320887,52696.0,0.429325,0.0
83,0.164237,2884,0.32473,28909.0,0.433992,127.0
84,0.166225,2897,0.328328,0.0,0.439962,37490.0
85,0.168175,3139,0.3319,0.0,0.44596,101752.0
86,0.170137,2927,0.336705,9531.0,0.45052,0.0
87,0.172082,2456,0.341602,52453.0,0.455175,270.0
88,0.174038,2777,0.345403,28890.0,0.461153,44731.0
89,0.176002,2945,0.348977,0.0,0.4669,104748.0
90,0.177948,2564,0.352557,8.0,0.471413,0.0
91,0.18,2886,0.35737,9715.0,0.476203,204.0
92,0.18195,2772,0.36223,48732.0,0.482172,46539.0
93,0.183902,2721,0.36633,26705.0,0.48791,59397.0
94,0.185875,3098,0.369915,0.0,0.49267,0.0
95,0.187868,3159,0.373468,5.0,0.497325,204.0
96,0.189827,3040,0.37831,10112.0,0.503313,61008.0
97,0.191775,2659133,0.383178,54901.0,0.508918,60344.0
98,0.193787,3003919,0.386967,29676.0,0.513682,0.0
99,0.195727,3234135,0.39055,0.0,0.518418,177.0
100,0.197645,2818121,0.394148,4.0,0.52451,56540.0
101,0.199648,2751215,0.399045,10210.0,0.530072,67398.0
102,0.201567,2723961,0.403903,54356.0,0.534825,0.0
103,0.203495,1251412,0.407707,27688.0,0.539493,192.0
104,0.205415,792138,0.411313,0.0,0.545457,47577.0
105,0.207352,491362,0.41492,6.0,0.551115,104509.0
106,0.209298,277757,0.419723,10047.0,0.555623,0.0
107,0.211267,143190,0.424583,43676.0,0.560367,102.0
108,0.213212,2556384,0.428525,27063.0,0.566338,34919.0
109,0.215182,1998533,0.432103,0.0,0.572383,111071.0
110,0.217107,3063109,0.4357,7.0,0.576892,0.0
111,0.219103,3339105,0.4405,9889.0,0.581563,198.0
112,0.221005,3030076,0.445358,54758.0,0.587532,49085.0
113,0.222907,2931493,0.449225,26057.0,0.593145,63590.0
114,0.22484,1341834,0.452832,15.0,0.597947,0.0
115,0.226765,908779,0.456367,12.0,0.602692,218.0
116,0.228745,534765,0.46117,9374.0,0.608663,53995.0
117,0.230695,293903,0.46603,50754.0,0.61422,58729.0
118,0.232653,166226,0.469865,30330.0,0.619085,0.0
119,0.234623,3039787,0.473512,0.0,0.623793,199.0
120,0.2366,2942157,0.477108,4.0,0.629767,45943.0
121,0.238612,3371026,0.481915,9995.0,0.635502,95335.0
122,0.240527,2909682,0.48681,54023.0,0.640023,0.0
123,0.242438,3190687,0.49065,31326.0,0.644702,133.0
124,0.244357,2910296,0.494223,0.0,0.650663,48924.0
125,0.246287,1372666,0.497747,6.0,0.656367,63834.0
126,0.248207,906282,0.50255,8588.0,0.661227,0.0
127,0.250163,548842,0.507408,50321.0,0.665912,189.0
128,0.252145,311310,0.51139,28799.0,0.671922,52703.0
129,0.25411,154706,0.514962,0.0,0.677488,98165.0
130,0.256155,2931454,0.518557,5.0,0.682068,0.0
131,0.258103,2924754,0.523402,10606.0,0.68679,96.0
132,0.260028,3863881,0.528262,52998.0,0.692755,40346.0
133,0.261948,3616849,0.532068,30197.0,0.698518,115791.0
134,0.263915,3258724,0.535643,0.0,0.703033,0.0
135,0.265823,1846075,0.539168,6.0,0.707848,172.0
