,Time,Intensity,Time.1,Intensity.1,Time.2,Intensity.2
0,0.000167,4586,0.000207,911.0,0.000203,3987.0
1,0.002205,5921,0.0037,974.0,0.004923,3546.0
2,0.004173,4986,0.007212,998.0,0.0096,2960.0
3,0.006128,4505,0.010733,1018.0,0.014332,3741.0
4,0.008075,5669,0.014235,979.0,0.018983,2490.0
5,0.010038,4692,0.017778,1199.0,0.023702,2658.0
6,0.012023,5473,0.021313,1015.0,0.028485,2977.0
7,0.014015,5539,0.024803,975.0,0.033162,2602.0
8,0.015995,4812,0.028387,990.0,0.037963,2996.0
9,0.017965,5275,0.031952,826.0,0.042697,2567.0
10,0.02003,4936,0.035508,853.0,0.047435,2454.0
11,0.022002,5194,0.039028,950.0,0.052178,2688.0
12,0.023958,4740,0.042552,1005.0,0.056875,2652.0
13,0.025943,4895,0.046078,932.0,0.061537,2231.0
14,0.027893,4251,0.049613,959.0,0.066203,2186.0
15,0.029848,5178,0.053148,832.0,0.070968,2282.0
16,0.031793,5029,0.056702,776.0,0.075668,2507.0
17,0.033755,4653,0.060332,1019.0,0.080368,2224.0
18,0.035715,5029,0.063883,887.0,0.08503,2053.0
19,0.037802,3922,0.067462,954.0,0.089763,174501.0
20,0.039775,4588,0.070973,814.0,0.094428,0.0
21,0.041747,4459,0.074515,827.0,0.100398,1021.0
22,0.043713,4535,0.07806,613.0,0.106433,75904.0
23,0.045688,4306,0.08163,878.0,0.111692,52662.0
24,0.04764,3810,0.085137,727.0,0.116478,17665.0
25,0.04961,4272,0.088632,596.0,0.121145,6577.0
26,0.051577,4575,0.092227,0.0,0.125838,4523.0
27,0.053532,4456,0.097027,0.0,0.13052,0.0
28,0.055485,4082,0.101933,4566.0,0.136483,5.0
29,0.05745,4193,0.106793,51433.0,0.142512,20560.0
30,0.059535,4644,0.110765,33799.0,0.148545,112439.0
31,0.0615,4284,0.114353,12318.0,0.153298,28778.0
32,0.063462,4334,0.117903,5387.0,0.157988,9285.0
33,0.065413,3890,0.121437,3432.0,0.162733,6634.0
34,0.067373,4041,0.124997,1852.0,0.167398,0.0
35,0.069317,4104,0.128547,0.0,0.173363,27.0
36,0.071277,4077,0.13335,0.0,0.17939,31438.0
37,0.073273,4399,0.138247,2611.0,0.185417,114478.0
38,0.075237,4354,0.143107,43490.0,0.190017,23633.0
39,0.07719,4003,0.147225,65287.0,0.194807,9588.0
40,0.079217,4202,0.150613,16945.0,0.199497,5840.0
41,0.08117,4642,0.154107,6269.0,0.204195,0.0
42,0.083117,3918,0.157668,3781.0,0.21016,17.0
43,0.085093,4177,0.161218,2317.0,0.216197,31233.0
44,0.087048,4126,0.164805,0.0,0.222222,112191.0
45,0.088997,4144,0.169617,0.0,0.226805,23039.0
46,0.090953,4530,0.174513,3533.0,0.231523,9748.0
47,0.09295,3911,0.179372,48347.0,0.23631,6074.0
48,0.094898,4362,0.183427,53538.0,0.240987,0.0
