,Time,Intensity,Time.1,Intensity.1,Time.2,Intensity.2
0,0.000168,9587,0.000203,707.0,0.000198,3882.0
1,0.002123,10084,0.003742,926.0,0.004903,3208.0
2,0.004077,9196,0.007225,856.0,0.009723,4328.0
3,0.006032,9484,0.010745,775.0,0.014437,3364.0
4,0.008015,9332,0.014393,979.0,0.019137,3338.0
5,0.009993,9011,0.017907,832.0,0.023835,3439.0
6,0.012015,9567,0.02153,575.0,0.028498,2763.0
7,0.013965,9656,0.025087,701.0,0.033248,3312.0
8,0.01594,8479,0.028637,857.0,0.037927,2630.0
9,0.017912,9551,0.032163,708.0,0.042675,2824.0
10,0.01987,8466,0.035667,626.0,0.047452,2578.0
11,0.021828,8687,0.039183,669.0,0.052268,2841.0
12,0.023813,8208,0.042733,758.0,0.056992,2961.0
13,0.025765,8482,0.046328,669.0,0.061698,2653.0
14,0.02772,8397,0.04986,680.0,0.06641,2696.0
15,0.029782,9333,0.053368,688.0,0.071095,2728.0
16,0.031778,8436,0.056885,699.0,0.07583,2364.0
17,0.033755,7335,0.060388,607.0,0.080557,2573.0
18,0.035717,8208,0.063907,747.0,0.085313,2391.0
19,0.037653,7563,0.067435,738.0,0.0901,0.0
20,0.039608,6930,0.070962,576.0,0.096073,0.0
21,0.041578,8465,0.074542,649.0,0.102098,21658.0
22,0.04354,8012,0.078193,627.0,0.108125,81368.0
23,0.045495,7487,0.081773,714.0,0.112987,28367.0
24,0.047547,7342,0.085313,654.0,0.117688,146816.0
25,0.049525,8545,0.0889,707.0,0.122415,0.0
26,0.051488,8689,0.092432,0.0,0.128517,712.0
27,0.053487,6956,0.097233,0.0,0.134543,61921.0
28,0.055468,7562,0.102093,3107.0,0.139932,78924.0
29,0.057475,7639,0.106952,41403.0,0.14453,18189.0
30,0.059435,7189,0.111168,58742.0,0.14924,160243.0
31,0.061393,7852,0.114567,13565.0,0.15392,0.0
32,0.063363,6820,0.118262,6694.0,0.159892,136.0
33,0.065418,7382,0.121838,0.0,0.165955,48940.0
34,0.067382,7004,0.126635,0.0,0.171635,100646.0
35,0.069343,6914,0.131495,1389.0,0.176252,21525.0
36,0.071302,7307,0.136355,39742.0,0.180983,144574.0
37,0.073268,7092,0.140583,37567.0,0.185693,4.0
38,0.075233,7272,0.144292,16385.0,0.191667,255.0
39,0.077207,7140,0.147875,7186.0,0.197693,59687.0
40,0.07917,6873,0.151488,0.0,0.203177,105535.0
41,0.08114,7300,0.156328,0.0,0.207682,21584.0
42,0.083097,6912,0.161188,2925.0,0.212472,156723.0
43,0.085155,6897,0.166058,45585.0,0.217165,0.0
44,0.087127,7462,0.170212,65775.0,0.223135,150.0
45,0.089103,6471,0.173573,15774.0,0.229172,46061.0
46,0.09109,6757,0.177142,8607.0,0.234897,61814.0
47,0.093037,6567,0.180672,0.0,0.239725,23426.0
48,0.095003,5804,0.184445,0.0,0.244415,165905.0
49,0.096965,6316,0.189255,212.0,0.249098,0.0
50,0.098913,7074,0.194152,19403.0,0.255157,375.0
51,0.100862,6742,0.19902,47988.0,0.261183,50338.0
52,0.102913,6382,0.202675,21542.0,0.266828,96869.0
53,0.10486,2475267,0.206217,8109.0,0.271358,20935.0
54,0.106847,1594672,0.209808,0.0,0.27606,142671.0
55,0.108815,1939855,0.214703,0.0,0.28083,3.0
56,0.110748,3273543,0.219563,4981.0,0.286812,285.0
57,0.112667,3312413,0.224422,47333.0,0.292925,64935.0
58,0.11459,3252338,0.228472,34397.0,0.29851,57409.0
59,0.116503,2992659,0.232105,15144.0,0.30334,19764.0
60,0.118403,1767317,0.23564,7347.0,0.308042,149621.0
61,0.12031,1245908,0.23915,0.0,0.312822,0.0
62,0.122342,743377,0.24395,0.0,0.31879,435.0
63,0.124328,432042,0.24881,1895.0,0.324818,61520.0
64,0.126273,232111,0.253752,45129.0,0.33025,53973.0
65,0.12825,135224,0.257945,39398.0,0.335118,21146.0
66,0.130192,79341,0.261572,16571.0,0.339788,153719.0
67,0.13214,49928,0.265183,6645.0,0.344507,0.0
68,0.13414,1475598,0.268773,0.0,0.350517,254.0
69,0.13613,1932243,0.273577,3.0,0.356545,57174.0
70,0.138077,3753418,0.278437,2561.0,0.361957,112396.0
71,0.140103,2198251,0.283307,40489.0,0.366505,24074.0
72,0.142012,3068669,0.287598,36341.0,0.371203,149240.0
73,0.143923,3198665,0.291363,16537.0,0.375927,0.0
74,0.145838,2835685,0.294903,6312.0,0.382067,206.0
75,0.147762,1313585,0.298488,0.0,0.38813,50470.0
76,0.149692,816134,0.303287,0.0,0.393727,63329.0
77,0.15163,497822,0.308152,2792.0,0.398507,19799.0
78,0.153587,267588,0.313012,41583.0,0.403245,163600.0
79,0.15553,153335,0.317238,36268.0,0.40794,0.0
80,0.157497,95498,0.320865,17595.0,0.413903,405.0
81,0.159602,51081,0.324448,7258.0,0.419938,58252.0
82,0.161573,1558177,0.32796,0.0,0.425388,97984.0
83,0.163525,2953440,0.332807,0.0,0.42999,19004.0
84,0.165487,3094864,0.337668,1992.0,0.434778,137469.0
85,0.167418,2232521,0.342527,41355.0,0.439493,0.0
86,0.169333,3289804,0.346718,40147.0,0.445465,177.0
87,0.17124,2921530,0.350358,17288.0,0.451492,50951.0
88,0.173142,2625392,0.35392,7019.0,0.457127,117370.0
89,0.175065,1330697,0.357528,0.0,0.461675,21441.0
90,0.177093,791590,0.362352,2.0,0.466412,151436.0
91,0.179027,467118,0.367248,2588.0,0.47112,0.0
92,0.18097,277247,0.372108,42938.0,0.477093,160.0
93,0.182928,139736,0.376288,64030.0,0.483345,56914.0
94,0.184862,88643,0.379703,16450.0,0.48881,111284.0
95,0.186842,56191,0.383292,7778.0,0.493325,22976.0
96,0.18881,1545346,0.38682,2.0,0.498067,153365.0
97,0.190788,2384407,0.391715,0.0,0.502732,2.0
98,0.192735,2556566,0.396575,1739.0,0.508697,220.0
99,0.19469,2924914,0.401473,41266.0,0.514725,47831.0
100,0.19669,3056782,0.405693,39214.0,0.52044,64977.0
101,0.19863,2152450,0.409343,15642.0,0.525302,21472.0
102,0.200535,1821039,0.41292,7841.0,0.530045,150177.0
103,0.202437,1333618,0.416403,0.0,0.534803,0.0
104,0.204353,820857,0.421212,5.0,0.540775,497.0
105,0.2063,532487,0.426072,2429.0,0.546802,52917.0
106,0.208292,281524,0.430932,39109.0,0.552408,56661.0
107,0.21027,152778,0.435263,34159.0,0.557195,21006.0
108,0.212222,90674,0.438957,15463.0,0.56196,165332.0
109,0.214255,57306,0.442525,7500.0,0.566637,0.0
110,0.216213,1614061,0.44602,0.0,0.572653,278.0
111,0.218182,2497446,0.450822,0.0,0.57868,57667.0
112,0.220117,2617567,0.455692,2374.0,0.584162,87478.0
113,0.222035,2783545,0.46055,41422.0,0.58876,19133.0
114,0.223938,3271233,0.464725,37021.0,0.59352,149610.0
115,0.225855,3261210,0.468468,14894.0,0.598233,0.0
116,0.227777,2545775,0.47204,7305.0,0.604303,247.0
117,0.229742,1251181,0.475538,0.0,0.610367,48655.0
118,0.23167,844675,0.480333,0.0,0.616,113088.0
119,0.233707,449402,0.485202,1985.0,0.62052,22621.0
120,0.235658,258831,0.490063,35914.0,0.625215,158544.0
121,0.237607,155426,0.494437,40276.0,0.6299,3.0
122,0.239563,85939,0.498062,15515.0,0.635863,240.0
123,0.241545,52123,0.50169,6574.0,0.641985,48438.0
124,0.243497,1993867,0.505283,0.0,0.647718,104445.0
125,0.245473,1939449,0.510122,0.0,0.652233,22637.0
126,0.247398,2788700,0.514983,2687.0,0.656923,148390.0
127,0.249342,3031768,0.519853,46903.0,0.661587,0.0
128,0.251363,3346323,0.523927,37647.0,0.667568,274.0
129,0.253275,3256377,0.527607,15849.0,0.673595,50922.0
130,0.255195,2695619,0.531182,6441.0,0.679102,64542.0
131,0.25712,1241939,0.534857,0.0,0.683927,21783.0
132,0.259052,825051,0.539657,0.0,0.688728,140367.0
133,0.26099,490762,0.544553,2614.0,0.693493,0.0
134,0.262983,266157,0.549413,46104.0,0.699465,437.0
135,0.264933,154245,0.553532,33155.0,0.705492,64408.0
136,0.266907,86073,0.557252,14423.0,0.711128,106324.0
137,0.268935,50311,0.560828,7420.0,0.715625,22723.0
138,0.270902,1619194,0.564343,0.0,0.720347,149108.0
