,Time,Intensity,Time.1,Intensity.1,Time.2,Intensity.2
0,0.053507,8418,0.000203,700.0,0.000203,3205.0
1,0.055457,8678,0.003665,636.0,0.00495,3244.0
2,0.057402,8861,0.007165,485.0,0.009648,3087.0
3,0.059342,9259,0.01076,611.0,0.014378,3316.0
4,0.061302,8830,0.014215,549.0,0.019088,3062.0
5,0.06328,7907,0.017665,629.0,0.023913,3211.0
6,0.065215,8041,0.021115,478.0,0.02861,3049.0
7,0.067152,7988,0.024628,568.0,0.033277,3217.0
8,0.0691,7812,0.028172,606.0,0.037945,3162.0
9,0.071138,8277,0.03167,450.0,0.04267,3012.0
10,0.073117,8544,0.035218,506.0,0.047397,3177.0
11,0.075085,8130,0.038835,714.0,0.052092,2902.0
12,0.07705,8228,0.042338,593.0,0.056825,2604.0
13,0.078993,8010,0.045838,469.0,0.061517,2621.0
14,0.080957,8201,0.049352,502.0,0.066307,2547.0
15,0.0829,8881,0.05292,527.0,0.071047,2943.0
16,0.08492,7387,0.05641,390.0,0.075735,2539.0
17,0.086877,8222,0.059918,575.0,0.080513,2285.0
18,0.088828,7528,0.063555,510.0,0.085237,2568.0
19,0.090882,8780,0.067098,562.0,0.089948,0.0
20,0.092853,7616,0.070598,601.0,0.094725,0.0
21,0.094822,7435,0.074117,437.0,0.100713,1782.0
22,0.096792,8166,0.077708,514.0,0.106825,58797.0
23,0.098775,7254,0.081267,345.0,0.112022,0.0
24,0.100738,7369,0.084955,406.0,0.118065,123.0
25,0.102707,8326,0.08863,19607.0,0.124093,40812.0
26,0.104662,7351,0.09235,0.0,0.129922,124259.0
27,0.106622,8152,0.0973,12.0,0.134733,0.0
28,0.108685,7892,0.10216,8518.0,0.140727,34.0
29,0.110637,7590,0.107018,35910.0,0.146837,28752.0
30,0.112593,8110,0.111098,92037.0,0.152898,107771.0
31,0.114548,7624,0.114918,0.0,0.157743,0.0
32,0.116512,7267,0.119745,0.0,0.163728,64.0
33,0.118493,7163,0.124612,6241.0,0.169755,29766.0
34,0.120453,7305,0.129475,42110.0,0.17579,195113.0
35,0.122428,7946,0.133708,145668.0,0.180348,0.0
36,0.124417,7579,0.137348,2.0,0.186348,36.0
37,0.126502,7385,0.14216,1.0,0.192483,27695.0
38,0.128462,7573,0.14702,5150.0,0.198508,104471.0
39,0.130455,7751,0.15189,50842.0,0.203412,2.0
40,0.132418,6444,0.155868,32950.0,0.20941,76.0
41,0.13437,6918,0.159467,0.0,0.215437,31070.0
42,0.136318,7962,0.164347,3.0,0.221467,212794.0
43,0.138263,8020,0.169243,4594.0,0.226005,0.0
44,0.140212,7949,0.17411,40280.0,0.231967,27.0
45,0.142182,6957,0.17822,134483.0,0.238085,33005.0
46,0.144245,6810,0.181902,0.0,0.24411,113880.0
47,0.146215,7027,0.186725,5.0,0.248937,0.0
48,0.148177,6649,0.191585,4480.0,0.254962,101.0
49,0.150152,6923,0.196443,46005.0,0.260988,33159.0
50,0.15215,6558,0.200575,223661.0,0.26692,121413.0
51,0.1541,7137,0.20423,0.0,0.271713,0.0
52,0.15605,6624,0.209037,0.0,0.277693,55.0
53,0.158003,6745,0.213897,4612.0,0.28372,33586.0
54,0.159958,6737,0.218757,45647.0,0.289867,181992.0
55,0.162155,7302,0.222768,65129.0,0.294418,0.0
56,0.164132,6780,0.226412,0.0,0.30039,34.0
57,0.166087,6779,0.231303,0.0,0.306417,26856.0
58,0.168057,6912,0.236172,4150.0,0.312443,223715.0
59,0.170037,6282,0.241068,44620.0,0.316955,0.0
60,0.172003,6684,0.245107,155990.0,0.322918,41.0
61,0.173952,6341,0.248768,0.0,0.328982,31270.0
62,0.175918,6745,0.253585,0.0,0.335092,180318.0
63,0.177888,6012,0.258447,4142.0,0.339658,0.0
64,0.179842,6085,0.263305,45518.0,0.345622,42.0
65,0.181877,6544,0.267377,162966.0,0.351657,30040.0
66,0.183848,7118,0.271102,0.0,0.357682,195048.0
67,0.185848,6098,0.27594,0.0,0.362255,0.0
68,0.187807,6366,0.280798,4416.0,0.368228,37.0
69,0.189753,6267,0.285667,43876.0,0.374255,32121.0
70,0.191712,6888,0.28977,144227.0,0.380367,114999.0
71,0.193648,6093,0.293443,2.0,0.38517,0.0
72,0.19562,6431,0.298253,0.0,0.391155,64.0
73,0.197627,6152,0.303113,5377.0,0.39722,35659.0
74,0.199688,6530,0.307973,45442.0,0.4032,211603.0
75,0.201683,6347,0.31207,159838.0,0.40775,0.0
76,0.203678,6331,0.315795,0.0,0.413712,46.0
77,0.205642,6979,0.32061,6.0,0.419833,31180.0
78,0.207618,6320,0.325468,4857.0,0.42586,200328.0
79,0.209598,6083,0.330328,45575.0,0.430388,0.0
80,0.21158,6429,0.334367,155076.0,0.436388,65.0
81,0.213535,6320,0.338027,0.0,0.442415,32797.0
82,0.215503,6301,0.342828,2.0,0.44842,176761.0
83,0.217557,6353,0.347725,4188.0,0.452982,0.0
84,0.219555,6109,0.352668,52679.0,0.458943,36.0
85,0.221512,6471,0.356617,156459.0,0.465058,31331.0
86,0.2235,6751,0.360253,0.0,0.471128,115530.0
87,0.225463,5920,0.365073,4.0,0.475988,0.0
88,0.227435,6452,0.369933,4390.0,0.48198,120.0
89,0.229388,6499,0.374792,44039.0,0.488007,35536.0
90,0.231342,6003,0.378915,151331.0,0.493963,227243.0
91,0.233282,5806,0.382618,0.0,0.49851,0.0
92,0.235243,6255,0.387542,6.0,0.504508,36.0
93,0.237208,6147,0.3924,5428.0,0.51062,30198.0
94,0.239178,5286,0.397258,43365.0,0.516653,116433.0
95,0.241223,5918,0.401342,46700.0,0.52145,0.0
96,0.243202,5571,0.404777,2.0,0.527438,85.0
97,0.24516,6055,0.409572,0.0,0.533463,37023.0
98,0.247138,6052,0.414432,3108.0,0.539458,126921.0
99,0.249113,6149,0.419328,47632.0,0.54426,0.0
100,0.251058,5828,0.42345,56784.0,0.550243,52.0
101,0.25307,6274,0.426862,0.0,0.55627,31049.0
102,0.255045,5907,0.431655,0.0,0.5623,189030.0
103,0.256995,6722,0.436515,4406.0,0.56692,0.0
104,0.258947,6284,0.441375,47042.0,0.572918,40.0
105,0.26101,6484,0.44543,113681.0,0.578945,30602.0
106,0.262982,6411,0.44906,0.0,0.58497,119597.0
107,0.26494,5852,0.453918,0.0,0.58979,5.0
108,0.266933,5885,0.45887,4493.0,0.595773,90.0
109,0.268907,6395,0.463738,46112.0,0.6018,39073.0
110,0.270862,6911,0.467772,168993.0,0.607747,215924.0
111,0.272838,5546,0.471393,3.0,0.612288,0.0
112,0.2748,6180,0.47621,3.0,0.61825,42.0
113,0.27677,5868,0.48107,4488.0,0.624277,30951.0
114,0.278823,5973,0.48593,45012.0,0.630402,121390.0
115,0.280782,5742,0.489988,102620.0,0.635208,0.0
116,0.282755,5796,0.49369,0.0,0.641223,104.0
117,0.284717,5941,0.498505,0.0,0.647252,33003.0
118,0.286713,5571,0.503367,4816.0,0.653275,127249.0
119,0.288668,5831,0.508228,42687.0,0.658108,0.0
120,0.290633,6155,0.512343,202685.0,0.664087,115.0
121,0.292588,5807,0.51602,0.0,0.670113,38375.0
122,0.294518,5915,0.520848,5.0,0.676062,137955.0
123,0.296557,6025,0.52584,5468.0,0.68095,3.0
124,0.298537,5910,0.530742,46192.0,0.686933,106.0
125,0.300478,4861,0.5347,153855.0,0.69296,33691.0
126,0.302413,5358,0.538363,0.0,0.698978,123600.0
127,0.304363,5620,0.543173,3.0,0.703827,0.0
128,0.306342,5731,0.54804,5394.0,0.709852,76.0
129,0.308297,5915,0.5529,47138.0,0.715878,34448.0
