,Time,Intensity,Time.1,Intensity.1,Time.2,Intensity.2
58,0.114338,1450529,0.221982,25495.0,0.293335,30898.0
59,0.116282,910991,0.225583,9987.0,0.298075,8028.0
60,0.118313,508083,0.229115,3083.0,0.302865,345308.0
61,0.120263,300024,0.232683,0.0,0.30756,0.0
62,0.122235,162398,0.236202,14.0,0.313575,9613.0
63,0.124197,81935,0.241008,11944.0,0.319602,136151.0
64,0.126155,46832,0.245878,47601.0,0.324227,31694.0
65,0.128123,28711,0.249757,26551.0,0.329197,8799.0
66,0.130085,17206,0.253438,8927.0,0.333938,329748.0
67,0.132055,10992,0.25702,3307.0,0.338653,3.0
68,0.134015,8778,0.26059,0.0,0.344618,10704.0
69,0.135962,3624713,0.264162,31.0,0.350683,81478.0
70,0.137958,2878931,0.268967,12745.0,0.355585,32550.0
71,0.139878,2549006,0.273862,53592.0,0.360302,7741.0
72,0.141795,1390379,0.27761,27374.0,0.365048,325144.0
73,0.143763,899051,0.281143,10490.0,0.36983,0.0
74,0.145723,487356,0.284615,3905.0,0.375797,11078.0
75,0.147682,280829,0.28821,0.0,0.381822,82188.0
76,0.149633,148347,0.291777,19.0,0.386783,32366.0
77,0.151592,79544,0.296578,10463.0,0.391503,8352.0
78,0.153545,47220,0.301437,54639.0,0.396195,350210.0
79,0.155603,25502,0.30527,27165.0,0.400865,2.0
80,0.157568,14861,0.308925,9863.0,0.406835,8282.0
81,0.159518,11150,0.312463,4164.0,0.412862,86867.0
82,0.161485,8148,0.316068,0.0,0.41783,31213.0
83,0.163447,3102111,0.31954,4.0,0.422618,9335.0
84,0.165372,3104571,0.324337,12804.0,0.427362,334732.0
85,0.1673,2723473,0.329197,52445.0,0.432018,0.0
86,0.169237,1406745,0.332983,28017.0,0.43798,11040.0
87,0.17118,885997,0.336548,10217.0,0.444007,85463.0
88,0.173108,530115,0.340062,3443.0,0.448927,30634.0
89,0.175148,288381,0.34369,0.0,0.453658,8856.0
90,0.177143,148847,0.347313,14.0,0.458417,247332.0
91,0.179088,78179,0.352125,11380.0,0.463315,0.0
92,0.181033,45862,0.356985,49532.0,0.469283,13662.0
93,0.18298,26279,0.360838,26953.0,0.47531,81415.0
94,0.184923,15635,0.36441,9629.0,0.480255,27597.0
95,0.186893,11277,0.36796,3439.0,0.485002,8945.0
96,0.188842,7971,0.371493,0.0,0.489735,331135.0
97,0.190793,2989968,0.375035,30.0,0.4945,0.0
98,0.192718,3620193,0.37989,11277.0,0.500472,12384.0
99,0.19462,2312176,0.38475,47924.0,0.506497,82118.0
100,0.196635,1432729,0.388717,25665.0,0.511498,30825.0
101,0.198553,920095,0.39232,8486.0,0.51618,7949.0
102,0.200477,557458,0.395902,3283.0,0.52091,297005.0
103,0.202415,290549,0.399453,0.0,0.525673,0.0
104,0.204373,170242,0.402945,24.0,0.531698,11270.0
105,0.206333,90328,0.407745,10483.0,0.537725,81612.0
106,0.208303,49813,0.41262,51107.0,0.542642,29730.0
107,0.210252,27219,0.416547,24840.0,0.547365,9069.0
108,0.212237,15673,0.420148,9895.0,0.552148,332647.0
109,0.21428,11242,0.423687,3367.0,0.556857,9.0
110,0.21623,8795,0.42728,0.0,0.562852,9966.0
111,0.218193,3522857,0.430757,11.0,0.568913,89832.0
112,0.220113,3122238,0.435568,12113.0,0.573772,28530.0
113,0.22203,2727147,0.440428,51866.0,0.578548,8422.0
114,0.223923,1943080,0.44424,24109.0,0.583275,312511.0
115,0.225847,930652,0.447958,9659.0,0.587958,0.0
116,0.227813,567166,0.451557,3346.0,0.59402,11225.0
117,0.229787,301794,0.455113,0.0,0.600047,84649.0
118,0.231732,165178,0.458625,14.0,0.604945,29770.0
119,0.233797,83283,0.463452,12281.0,0.609683,8925.0
120,0.23575,45256,0.46831,53115.0,0.61438,345896.0
121,0.237708,27959,0.472097,24554.0,0.61906,0.0
122,0.239678,16835,0.475677,9311.0,0.62503,11123.0
123,0.24164,10694,0.479302,4053.0,0.631142,88435.0
124,0.243582,7729,0.482835,0.0,0.636008,30248.0
125,0.245567,3413009,0.4864,5.0,0.640773,9438.0
126,0.247482,2810086,0.491197,11558.0,0.645483,217706.0
127,0.24939,3409226,0.496057,48554.0,0.650193,0.0
128,0.251308,1446029,0.499922,25573.0,0.65617,10850.0
129,0.253312,943284,0.503553,9617.0,0.662197,80788.0
130,0.255287,522501,0.50709,3459.0,0.667108,30945.0
131,0.257263,299994,0.510723,0.0,0.671918,9114.0
132,0.259225,154653,0.514225,15.0,0.67665,228359.0
133,0.26117,87353,0.519057,11883.0,0.681323,0.0
134,0.263122,49998,0.523952,55044.0,0.687287,11092.0
135,0.265078,29176,0.527745,27919.0,0.693313,90337.0
136,0.267043,17150,0.53129,10476.0,0.698172,29500.0
137,0.268993,10437,0.534818,4115.0,0.70292,7909.0
138,0.27096,8635,0.538325,0.0,0.707647,278325.0
139,0.27302,3264977,0.54183,11.0,0.712372,0.0
140,0.274927,3375348,0.546723,10826.0,0.718345,10876.0
141,0.276842,2972931,0.551583,47870.0,0.724468,88661.0
142,0.278752,1414555,0.555477,26834.0,0.729337,29541.0
143,0.280725,962716,0.559117,9826.0,0.734073,8485.0
144,0.28269,541313,0.562662,3419.0,0.738798,367730.0
145,0.284687,309339,0.566187,0.0,0.743463,2.0
146,0.286667,151104,0.569667,17.0,0.749478,11786.0
147,0.288635,80339,0.574472,10894.0,0.755518,84322.0
148,0.290703,43917,0.579332,50432.0,0.760378,32231.0
