,Time,Intensity,Time.1,Intensity.1,Time.2,Intensity.2
0,0.000162,8218,0.000198,1509.0,0.000205,2580.0
1,0.002108,8571,0.003762,1227.0,0.004853,2887.0
2,0.00406,8667,0.007333,1607.0,0.009512,2612.0
3,0.00603,7659,0.010808,1198.0,0.014217,2514.0
4,0.007987,8511,0.0144,1310.0,0.018983,2341.0
5,0.009958,8308,0.017937,1421.0,0.02369,2244.0
6,0.012073,7521,0.021463,1120.0,0.028422,2190.0
7,0.01404,7916,0.025023,1146.0,0.033235,2133.0
8,0.016013,7321,0.028538,1147.0,0.037978,2339.0
9,0.017978,7160,0.032195,1175.0,0.042648,2438.0
10,0.019943,7434,0.035725,1017.0,0.047305,2202.0
11,0.021898,7074,0.03931,1193.0,0.05202,1986.0
12,0.023882,7524,0.042828,939.0,0.05677,1986.0
13,0.025855,7125,0.046348,849.0,0.06151,2148.0
14,0.027817,7304,0.049902,1094.0,0.066193,2070.0
15,0.029777,7148,0.053405,1002.0,0.0709,0.0
16,0.031815,6804,0.05708,953.0,0.0761,3.0
17,0.033755,6897,0.060642,1050.0,0.082102,9713.0
18,0.035742,7019,0.064135,897.0,0.088242,86022.0
19,0.037713,7030,0.067648,1020.0,0.093197,28259.0
20,0.039675,6429,0.071175,966.0,0.097952,11958.0
21,0.041622,6812,0.074707,970.0,0.102622,164450.0
22,0.04356,6721,0.078215,1020.0,0.107287,3.0
23,0.045577,6489,0.081718,1020.0,0.113255,747.0
24,0.047615,7534,0.085397,953.0,0.119282,72605.0
25,0.049567,7506,0.088952,817.0,0.124485,49339.0
26,0.05153,6934,0.092487,787.0,0.129425,19381.0
27,0.053488,7115,0.09607,0.0,0.13409,6538.0
28,0.055478,6169,0.099623,0.0,0.13886,173477.0
29,0.057468,7191,0.10442,54.0,0.143577,0.0
30,0.059458,6166,0.10928,15820.0,0.149548,163.0
31,0.061418,7046,0.114138,51214.0,0.155577,71482.0
32,0.0634,7005,0.117883,26187.0,0.161157,107134.0
33,0.06536,5887,0.121585,9783.0,0.165808,23030.0
34,0.067423,6871,0.125105,4330.0,0.170462,9074.0
35,0.069403,5971,0.12864,0.0,0.175157,150159.0
36,0.071372,6005,0.132168,0.0,0.179902,0.0
37,0.073337,6013,0.136972,175.0,0.185897,187.0
38,0.075293,6144,0.141832,20008.0,0.191923,54436.0
39,0.07725,6255,0.14669,50176.0,0.197433,107515.0
40,0.079243,5841,0.150378,22211.0,0.201967,21237.0
41,0.08119,6212,0.153923,7753.0,0.206778,9583.0
42,0.083157,5892,0.157593,4392.0,0.211473,180180.0
43,0.085247,6115,0.161112,0.0,0.216152,0.0
44,0.087238,5975,0.164613,0.0,0.222127,229.0
45,0.08923,6324,0.169412,130.0,0.228153,47925.0
46,0.091203,5913,0.174272,20095.0,0.23376,63772.0
47,0.093193,5670,0.17913,48067.0,0.238595,21646.0
48,0.09516,5293,0.182853,22817.0,0.243288,8400.0
49,0.097102,6245,0.186428,7884.0,0.248023,161217.0
50,0.099062,6543,0.18996,4671.0,0.252715,5.0
51,0.101135,5545,0.19353,0.0,0.258773,410.0
52,0.10312,5401,0.197215,0.0,0.2648,64519.0
53,0.1051,5332,0.202017,151.0,0.270197,107423.0
54,0.107083,5524,0.206877,21192.0,0.274727,23066.0
55,0.10907,5307,0.211747,44092.0,0.279397,9217.0
56,0.111058,5345,0.215487,21758.0,0.284023,181018.0
57,0.113057,5335,0.219065,8826.0,0.288658,0.0
58,0.115013,5396,0.22261,4191.0,0.29463,113.0
59,0.116982,1430262,0.22616,0.0,0.300657,38225.0
60,0.118913,1800827,0.22977,0.0,0.306625,107215.0
61,0.120927,2725323,0.234567,138.0,0.311208,20808.0
62,0.122853,3828125,0.239425,19134.0,0.315918,8414.0
63,0.124778,3075665,0.244283,68497.0,0.320647,165160.0
64,0.126695,3224489,0.247748,23083.0,0.325345,3.0
65,0.128613,1873478,0.251287,9778.0,0.331308,442.0
66,0.13052,1484390,0.254807,4504.0,0.337337,58076.0
67,0.132442,1025130,0.258327,0.0,0.342785,53032.0
68,0.134375,576657,0.261945,0.0,0.34765,18904.0
69,0.136322,334987,0.2668,93.0,0.352443,7669.0
70,0.13828,190715,0.271748,19567.0,0.357177,163103.0
71,0.140353,103356,0.276607,46483.0,0.361865,0.0
72,0.142307,59162,0.280377,22277.0,0.367835,365.0
73,0.14425,39710,0.283918,9130.0,0.373862,57983.0
74,0.146225,25410,0.287442,4188.0,0.379347,107273.0
75,0.14823,1351151,0.290967,0.0,0.3839,19462.0
76,0.150188,1768650,0.294505,3.0,0.388605,8531.0
77,0.152123,2663812,0.299313,199.0,0.393388,172876.0
78,0.154053,3308154,0.30421,18015.0,0.398042,0.0
79,0.156045,3262323,0.309153,46583.0,0.40402,163.0
80,0.157962,3115765,0.312858,18519.0,0.410047,56585.0
81,0.15988,3058247,0.316465,8992.0,0.415582,95470.0
82,0.161805,2292433,0.32,3864.0,0.42022,21429.0
83,0.163727,1144913,0.323567,0.0,0.424952,8957.0
