,Time,Intensity,Time.1,Intensity.1,Time.2,Intensity.2
88,0.173063,599378,0.353345,18079.0,0.465298,65495.0
89,0.175025,1615407,0.358205,49538.0,0.470102,23795.0
90,0.17701,2518418,0.36193,21487.0,0.474892,191396.0
91,0.178938,3208331,0.365567,9219.0,0.479587,0.0
92,0.180863,2725224,0.369108,0.0,0.485548,51.0
93,0.182772,2853894,0.37272,0.0,0.491575,29693.0
94,0.184687,3915219,0.377522,51.0,0.497602,104148.0
95,0.186583,2767400,0.38238,17534.0,0.502272,22589.0
96,0.188515,1355321,0.387277,46199.0,0.506977,10598.0
97,0.190458,811135,0.391027,22478.0,0.511685,0.0
98,0.192423,462037,0.394647,9186.0,0.517653,44.0
99,0.194495,265243,0.398345,0.0,0.52368,30759.0
100,0.196465,137379,0.40185,0.0,0.529707,142502.0
101,0.198437,82224,0.406742,88.0,0.534203,26878.0
102,0.200393,49889,0.411605,21471.0,0.538908,11247.0
103,0.202348,1585709,0.416463,49648.0,0.543678,0.0
104,0.204302,1601209,0.420175,19985.0,0.549682,17.0
105,0.206267,2585312,0.423822,11206.0,0.555708,31030.0
106,0.208198,3141925,0.427333,0.0,0.561733,120701.0
107,0.210102,3547429,0.43091,0.0,0.566297,20704.0
108,0.212037,3008637,0.435735,80.0,0.571112,50807.0
109,0.214028,2747357,0.440675,17822.0,0.575853,4.0
110,0.215935,2859575,0.445545,47547.0,0.581827,17.0
111,0.217873,1229690,0.449302,20004.0,0.587975,32834.0
112,0.219815,771005,0.452907,9241.0,0.594,119773.0
113,0.221767,462933,0.456477,0.0,0.598512,23692.0
114,0.223715,247612,0.460082,2.0,0.603232,10982.0
115,0.225677,145465,0.464878,74.0,0.607935,0.0
116,0.227633,85900,0.469738,16596.0,0.613903,30.0
117,0.229603,47483,0.474598,52275.0,0.619928,29049.0
118,0.231547,1054425,0.478317,22046.0,0.625992,119311.0
119,0.233527,1559223,0.482013,9839.0,0.630607,27970.0
120,0.235588,2617168,0.485532,0.0,0.635282,10881.0
121,0.237522,3267672,0.489065,0.0,0.63997,0.0
122,0.239427,3470402,0.493902,98.0,0.645933,16.0
123,0.24132,3781761,0.498772,16238.0,0.651962,32128.0
124,0.243225,2884437,0.50363,50969.0,0.657987,74460.0
125,0.245123,1707387,0.507373,23440.0,0.662825,23843.0
126,0.247065,1223166,0.51093,9842.0,0.6677,170457.0
127,0.249002,845368,0.514537,0.0,0.672443,0.0
128,0.250955,470806,0.51806,0.0,0.678417,66.0
129,0.253007,263855,0.522868,89.0,0.684443,32152.0
130,0.254975,148548,0.527765,16438.0,0.690468,117214.0
131,0.25696,80456,0.532678,45809.0,0.694973,22457.0
132,0.258928,47537,0.536423,21877.0,0.699708,10687.0
133,0.26087,2555181,0.540033,9777.0,0.704425,0.0
134,0.262845,1583656,0.543578,0.0,0.710407,26.0
135,0.26478,2728915,0.54715,3.0,0.716518,31736.0
136,0.266712,3088170,0.552052,138.0,0.722543,134697.0
137,0.268628,2940937,0.556912,16470.0,0.727053,26037.0
