,Time,Intensity,Time.1,Intensity.1,Time.2,Intensity.2
92,0.179097,239422,0.358463,38189.0,0.468862,43798.0
93,0.181068,132769,0.362128,14320.0,0.474723,54705.0
94,0.183027,74238,0.365733,5331.0,0.479607,14929.0
95,0.185077,40362,0.369407,1934.0,0.484337,0.0
96,0.187033,2792744,0.373033,2.0,0.489067,165.0
97,0.188967,2978136,0.377843,1831.0,0.495033,45079.0
98,0.190878,3264578,0.382703,39650.0,0.500763,59856.0
99,0.192787,3616589,0.386943,37846.0,0.505633,17714.0
100,0.19472,3041091,0.390618,15061.0,0.510305,0.0
101,0.196628,1676996,0.394175,5252.0,0.515047,108.0
102,0.198553,1263085,0.397742,2468.0,0.521092,50790.0
103,0.20049,810411,0.40135,0.0,0.526747,59918.0
104,0.202527,435176,0.406185,1056.0,0.53154,16387.0
105,0.204507,235738,0.411045,36250.0,0.53628,14.0
106,0.206478,128284,0.415458,71888.0,0.540995,92.0
107,0.20845,69233,0.418825,15017.0,0.546962,39732.0
108,0.21043,42443,0.422418,5958.0,0.552928,100571.0
109,0.212395,2759898,0.425935,2652.0,0.557462,18388.0
110,0.2143,2054009,0.42946,0.0,0.562262,0.0
111,0.21623,3478279,0.434337,932.0,0.566937,119.0
112,0.218143,3547229,0.439202,27407.0,0.572898,47328.0
113,0.220052,2693309,0.443902,34332.0,0.578583,61341.0
114,0.222052,2970536,0.447633,14871.0,0.583412,18372.0
115,0.223978,1194733,0.451197,5496.0,0.588123,0.0
116,0.225893,754030,0.454745,2652.0,0.592825,55.0
117,0.227825,442119,0.458248,0.0,0.598898,48339.0
118,0.229812,243061,0.463048,2026.0,0.604638,58353.0
119,0.231783,131158,0.46799,36536.0,0.60944,18121.0
120,0.23376,73358,0.472295,60632.0,0.614125,0.0
121,0.23571,44214,0.475668,13163.0,0.618798,135.0
122,0.23768,2875733,0.479325,5057.0,0.624798,43942.0
123,0.239597,2665863,0.482895,2251.0,0.630525,56877.0
124,0.241605,3277555,0.486445,2.0,0.635348,17876.0
125,0.243517,3338695,0.491243,1033.0,0.640178,14.0
126,0.245415,2140161,0.496108,27865.0,0.644905,144.0
127,0.247318,1797548,0.500828,69266.0,0.650908,49018.0
128,0.249225,1242730,0.504197,15880.0,0.656467,99337.0
129,0.25115,795257,0.507765,6052.0,0.661047,17172.0
130,0.253085,459755,0.511305,2357.0,0.665813,0.0
131,0.25508,236799,0.514925,0.0,0.670503,61.0
132,0.257063,133016,0.519747,1273.0,0.676468,30264.0
133,0.259123,73143,0.524607,37270.0,0.682495,97803.0
