,0
0,2.010101754703845
1,1.9295604038974927
2,1.9356170759089293
3,1.999661841979129
4,1.9154034154920294
5,2.019580366486411
6,2.081808338143215
7,2.038432976514822
8,2.072028381355319
9,2.0289949003635246
10,2.001422345832558
11,2.0705205621890124
12,2.1471429576466066
13,2.149398823214416
14,2.061005364297488
