,0
0,1.530390438257049
1,1.2747404380009217
2,1.4771171790773623
3,1.8067263402005245
4,1.6888525911051555
5,1.7575987097185781
6,1.6545849405003734
7,1.6707495012240037
8,1.2443393248869403
9,1.8873493515808848
10,1.8050043347642837
11,1.6992136393403652
12,1.195044759252201
13,1.8584474125714234
14,1.232058892841549
15,1.8328629380994588
