,0
0,2.202188731626064
1,1.650166405664631
2,1.7853864352069033
3,1.9000687841919255
4,2.2062208614720085
5,2.071490766265895
6,1.7433293557926277
7,1.8313220351468837
8,1.823107906596239
9,1.8894736841575945
10,2.2269014863351355
11,1.9751366651623063
12,1.6036000961495118
13,2.1658152206218126
