,0
0,2.1619844407503463
1,1.9815930654255878
2,1.3386208473053944
3,2.0009198757236466
4,2.1337690813660775
5,1.6958977464402638
6,1.6561026884361816
7,2.0884651956942046
8,2.0726256502029585
9,2.0684776238658316
10,2.0775161091636516
11,2.0309480471150176
12,2.0333212850735887
13,1.546629515022585
14,1.262711363369927
15,1.5220292551427483
16,1.9680397921123074
17,1.939283508757748
18,1.9809568293080966
19,2.12954464734719
